Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
9/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114255,26/8/2025,26/8/2025
9/7/2025,OPT,PSE,Gaza Strip,"31,5169931","34,452194",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",115377,5/9/2025,7/9/2025
6/7/2025,OPT,PSE,Gaza Strip,"31,47377098","34,43150069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107563,14/7/2025,14/7/2025
6/7/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107564,14/7/2025,14/7/2025
7/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113874,26/8/2025,26/8/2025
6/7/2025,OPT,PSE,Gaza Strip,"31,4323","34,3283",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113865,26/8/2025,23/9/2025
6/7/2025,OPT,PSE,Gaza Strip,"31,4323","34,3283",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114226,26/8/2025,23/9/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,4586131","34,4442171",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107560,14/7/2025,14/7/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,29967487","34,28421146",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107565,14/7/2025,15/7/2025
7/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114235,26/8/2025,26/8/2025
6/7/2025,OPT,PSE,Gaza Strip,"31,4183455","34,3502476",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, Aid Systems","Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Distribution Site",111415,29/7/2025,5/8/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,5168","34,4355",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113855,26/8/2025,26/8/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,4284","34,366",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113857,26/8/2025,26/8/2025
4/7/2025,OPT,PSE,Gaza Strip,"31,47201027","34,43458587",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107556,14/7/2025,14/7/2025
4/7/2025,OPT,PSE,Gaza Strip,"31,30576181","34,24069322",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109745,21/7/2025,24/7/2025
4/7/2025,OPT,PSE,Gaza Strip,"31,30576181","34,24069322",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109746,21/7/2025,24/7/2025
4/7/2025,OPT,PSE,Gaza Strip,"31,5839","34,4659",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113848,26/8/2025,23/9/2025
4/7/2025,OPT,PSE,Gaza Strip,"31,5839","34,4659",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114209,26/8/2025,23/9/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,51240887","34,4453152",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107557,14/7/2025,14/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,30576181","34,24069322",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109742,21/7/2025,24/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,3373636","34,30953026",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,109743,21/7/2025,24/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,4672522","34,4097598",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109744,21/7/2025,24/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Tanks,Not Applicable,,110960,27/7/2025,3/8/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,113835,26/8/2025,5/9/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,5168","34,4355",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114216,26/8/2025,26/8/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,114196,26/8/2025,5/9/2025
5/7/2025,OPT,PSE,Gaza Strip,"31,4284","34,366",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114218,26/8/2025,26/8/2025
2/7/2025,OPT,PSE,Gaza Strip,"31,46423","34,37568",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107558,14/7/2025,14/7/2025
2/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107559,14/7/2025,14/7/2025
2/7/2025,OPT,PSE,Gaza Strip,"31,4672522","34,4097598",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109741,21/7/2025,21/7/2025
2/7/2025,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118109,7/10/2025,14/10/2025
1/7/2025,OPT,PSE,Gaza Strip,"31,47244823","34,4311508",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107561,14/7/2025,14/7/2025
1/7/2025,OPT,PSE,Gaza Strip,"31,47808452","34,4241988",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107562,14/7/2025,14/7/2025
1/7/2025,OPT,PSE,Gaza Strip,"31,4525","34,3756",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,113813,26/8/2025,26/8/2025
1/7/2025,OPT,PSE,Gaza Strip,"31,4525","34,3756",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,114174,26/8/2025,26/8/2025
1/7/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117249,27/9/2025,6/10/2025
30/6/2025,OPT,PSE,Gaza Strip,"31,34425446","34,3099528",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Disruption Of Aid, Incident Affecting People Seeking Food Aid",109001,17/7/2025,18/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,5045","34,4743",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113841,26/8/2025,26/8/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,48181917","34,4204277",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107528,13/7/2025,13/7/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107531,13/7/2025,13/7/2025
3/7/2025,OPT,PSE,Gaza Strip,"31,5045","34,4743",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114202,26/8/2025,26/8/2025
30/6/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113808,26/8/2025,5/9/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113797,26/8/2025,26/8/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,4988","34,4699",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113798,26/8/2025,26/8/2025
28/6/2025,OPT,PSE,Gaza Strip,"31,30638515","34,2405215",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109739,21/7/2025,15/9/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114158,26/8/2025,26/8/2025
29/6/2025,OPT,PSE,Gaza Strip,"31,4988","34,4699",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114159,26/8/2025,26/8/2025
28/6/2025,OPT,PSE,Gaza Strip,"31,4988","34,4699",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113790,26/8/2025,26/8/2025
28/6/2025,OPT,PSE,Gaza Strip,"31,5134","34,4751",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113791,26/8/2025,26/8/2025
28/6/2025,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113792,26/8/2025,26/8/2025
28/6/2025,OPT,PSE,Gaza Strip,"31,4988","34,4699",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114151,26/8/2025,26/8/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,48562533","34,44744602",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107529,13/7/2025,13/7/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107534,13/7/2025,13/7/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,29982584","34,26876452",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107536,13/7/2025,13/7/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,33489856","34,30582885",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107544,13/7/2025,13/7/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,4432234","34,360007","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,108887,15/7/2025,23/9/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113780,26/8/2025,5/9/2025
27/6/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114141,26/8/2025,5/9/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,50889811","34,45242159",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107530,13/7/2025,13/7/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,39453268","34,34807081",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107532,13/7/2025,13/7/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,45897278","34,41895968",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107546,13/7/2025,13/7/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,31631982","34,24335478",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107549,13/7/2025,13/7/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Supply, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Commercial Food Transport",113779,26/8/2025,26/8/2025
26/6/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Supply, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Commercial Food Transport",114140,26/8/2025,26/8/2025
25/6/2025,OPT,PSE,Gaza Strip,"31,48181917","34,4204277",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107533,13/7/2025,13/7/2025
25/6/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",108481,14/7/2025,20/7/2025
25/6/2025,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",108482,14/7/2025,20/7/2025
24/6/2025,OPT,PSE,Gaza Strip,"31,45209782","34,41038229",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107535,13/7/2025,31/7/2025
24/6/2025,OPT,PSE,Gaza Strip,"31,30730218","34,25039203",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107548,13/7/2025,13/7/2025
23/6/2025,OPT,PSE,Gaza Strip,"31,52997034","34,45380048",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107503,12/7/2025,14/7/2025
23/6/2025,OPT,PSE,Gaza Strip,"31,44208311","34,39651968",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107505,12/7/2025,14/7/2025
23/6/2025,OPT,PSE,Gaza Strip,"31,34659029","34,3027455",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107547,13/7/2025,13/7/2025
23/6/2025,OPT,PSE,Gaza Strip,"31,30385618","34,24927637",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107552,13/7/2025,13/7/2025
